Student ID,student_name,gender,grade,school_name,reading_score,math_score
17292,Renee Garrett,F,12th,Hawkins High School,98,95
17293,Tiffany Jackson,F,10th,Hawkins High School,69,93
17294,Vanessa Bowman MD,F,11th,Hawkins High School,71,68
17295,Cory Smith,M,12th,Hawkins High School,59,68
17296,Jason Wright,M,9th,Hawkins High School,61,81
17297,Jennifer Mccullough,F,10th,Hawkins High School,90,73
17298,Brian Gomez,M,11th,Hawkins High School,88,81
17299,Anthony Gill,M,10th,Hawkins High School,97,95
17300,Michael Blankenship,M,12th,Hawkins High School,81,91
17301,Donald Garcia,M,12th,Hawkins High School,71,79
17302,Kurt Page,M,10th,Hawkins High School,59,90
17303,Paul Holmes,M,10th,Hawkins High School,59,90
17304,Angela Luna,F,10th,Hawkins High School,82,88
17305,James Evans,M,10th,Hawkins High School,59,89
17306,Amber Riddle,F,9th,Hawkins High School,61,89
17307,Dustin Carter,M,10th,Hawkins High School,83,73
17308,Sara Robinson,F,12th,Hawkins High School,94,94
17309,Randy Melton,M,9th,Hawkins High School,79,80
17310,Andrew Cobb,M,11th,Hawkins High School,73,83
17311,Marie Baker,F,11th,Hawkins High School,77,65
17312,Mary Thomas,F,10th,Hawkins High School,56,69
17313,Cynthia Collins,F,11th,Hawkins High School,60,77
17314,Jennifer Martin,F,10th,Hawkins High School,72,97
17315,Ian Mcdaniel,M,10th,Hawkins High School,81,80
17316,Jacob Roberson,M,9th,Hawkins High School,94,99
17317,James Miranda,M,11th,Hawkins High School,79,67
17318,Catherine Burgess,F,9th,Hawkins High School,70,87
17319,Jeffrey Blake,M,10th,Hawkins High School,72,91
17320,Candice Carson,F,11th,Hawkins High School,85,69
17321,Thomas Peterson,M,9th,Hawkins High School,58,94
17322,Mike Jefferson,M,9th,Hawkins High School,64,95
17323,Dawn Brown,F,9th,Hawkins High School,72,69
17324,Bailey Mccall,F,11th,Hawkins High School,94,98
17325,Stephen Williams,M,9th,Hawkins High School,78,75
17326,Dr. Thomas Booth,M,9th,Hawkins High School,99,78
17327,Chad Blake,M,10th,Hawkins High School,71,74
17328,Anita West,F,10th,Hawkins High School,63,67
17329,John Dean MD,M,11th,Hawkins High School,66,78
17330,Christopher Sparks,M,10th,Hawkins High School,59,87
17331,Sergio Delgado,M,12th,Hawkins High School,66,71
17332,Lauren Tapia,F,10th,Hawkins High School,79,70
17333,Michael Reese,M,9th,Hawkins High School,63,88
17334,Ian Dunn,M,9th,Hawkins High School,93,98
17335,James Villegas,M,10th,Hawkins High School,81,75
17336,Karen Galvan,F,12th,Hawkins High School,73,89
17337,Jessica Gutierrez,F,10th,Hawkins High School,55,65
17338,Chelsea Marks,F,10th,Hawkins High School,85,87
17339,Rachel Coleman,F,10th,Hawkins High School,85,71
17340,Sarah Ruiz,F,10th,Hawkins High School,88,74
17341,Miranda Miller,F,9th,Hawkins High School,90,76
17342,Nancy Warner,F,9th,Hawkins High School,98,86
17343,Joseph Fritz,M,12th,Hawkins High School,99,80
17344,Randy Thomas,M,12th,Hawkins High School,66,95
17345,Claire Fernandez,F,11th,Hawkins High School,77,99
17346,Derrick Wilson,M,9th,Hawkins High School,82,68
17347,Patrick Horton,M,10th,Hawkins High School,67,73
17348,Scott Wilson,M,10th,Hawkins High School,78,66
17349,Regina Carey,F,12th,Hawkins High School,78,99
17350,Angela Lawson,F,10th,Hawkins High School,99,72
17351,Deborah Garcia,F,9th,Hawkins High School,72,78
17352,Jason Martin,M,9th,Hawkins High School,66,98
17353,Angela Jimenez,F,10th,Hawkins High School,57,90
17354,Jennifer Deleon,F,10th,Hawkins High School,93,76
17355,Jason Gardner,M,12th,Hawkins High School,69,86
17356,Nancy Rodriguez,F,9th,Hawkins High School,58,66
17357,Christina Smith,F,9th,Hawkins High School,98,73
17358,Matthew Duran,M,9th,Hawkins High School,92,80
17359,Patrick Johnson,M,9th,Hawkins High School,74,79
17360,Bonnie Smith,F,10th,Hawkins High School,77,68
17361,Stephanie Williams,F,12th,Hawkins High School,58,81
17362,Jacob Davis,M,10th,Hawkins High School,71,76
17363,Amanda Stevens,F,12th,Hawkins High School,94,94
17364,Catherine Williams,F,10th,Hawkins High School,85,86
17365,Jasmine Turner,F,10th,Hawkins High School,66,66
17366,Christopher Williams,M,9th,Hawkins High School,60,94
17367,Monique Smith,F,9th,Hawkins High School,99,68
17368,William Fritz,M,11th,Hawkins High School,76,67
17369,Karen Perez,F,10th,Hawkins High School,93,88
17370,Catherine Oconnor MD,F,9th,Hawkins High School,80,64
17371,Shelly Perkins,F,10th,Hawkins High School,88,88
17372,Candace Johnson,F,10th,Hawkins High School,64,96
17373,Barbara Berg,F,12th,Hawkins High School,72,90
17374,Alan Mendoza,M,11th,Hawkins High School,99,79
17375,Brittany Jennings,F,10th,Hawkins High School,91,64
17376,Ashley Newton,F,9th,Hawkins High School,72,98
17377,James Green,M,11th,Hawkins High School,80,87
17378,Stephanie Lutz,F,11th,Hawkins High School,68,88
17379,Daniel Davis,M,12th,Hawkins High School,59,77
17380,Ashley Hernandez,F,12th,Hawkins High School,64,80
17381,Sarah Stevens,F,9th,Hawkins High School,70,93
17382,Taylor Mahoney DDS,F,11th,Hawkins High School,56,97
17383,Alyssa Kline,F,11th,Hawkins High School,87,97
17384,Eric Mcguire,M,11th,Hawkins High School,72,76
17385,Charles Thompson,M,12th,Hawkins High School,94,99
17386,Ann Wright,F,9th,Hawkins High School,99,91
17387,Wendy Harris,F,11th,Hawkins High School,71,82
17388,Adrian Robinson,M,10th,Hawkins High School,71,84
17389,Gina Walker,F,12th,Hawkins High School,85,66
17390,Jacqueline Roy,F,9th,Hawkins High School,77,92
17391,Erin Wright MD,F,9th,Hawkins High School,77,88
17392,Tracey Patrick,F,10th,Hawkins High School,58,71
17393,Heather Garcia,F,11th,Hawkins High School,83,91
17394,Leslie Ramos,F,10th,Hawkins High School,73,99
17395,Michael Richardson,M,12th,Hawkins High School,56,83
17396,Jason Miller,M,12th,Hawkins High School,71,90
17397,Mr. Richard Stark Jr.,M,11th,Hawkins High School,81,71
17398,Kelli Griffin,F,12th,Hawkins High School,77,80
17399,Victoria Morris,F,10th,Hawkins High School,79,78
17400,Dustin Watson,M,9th,Hawkins High School,85,72
17401,Alexis Washington,F,12th,Hawkins High School,55,97
17402,Daniel Allen,M,10th,Hawkins High School,57,80
17403,Christy Suarez,F,9th,Hawkins High School,93,98
17404,Sandra Schmidt,F,10th,Hawkins High School,91,78
17405,Beverly Tucker,F,10th,Hawkins High School,81,64
17406,Sheila Jackson,F,9th,Hawkins High School,62,98
17407,Linda Robinson,F,12th,Hawkins High School,61,75
17408,Justin Nunez,M,11th,Hawkins High School,75,85
17409,Andrew Foster,M,12th,Hawkins High School,68,68
17410,Kimberly David,F,11th,Hawkins High School,95,66
17411,Phillip Schmidt,M,12th,Hawkins High School,70,90
17412,Jacob Silva,M,11th,Hawkins High School,90,78
17413,Frank Wilson,M,12th,Hawkins High School,67,74
17414,Amy Lee,F,10th,Hawkins High School,92,77
17415,Adrian Valencia,M,10th,Hawkins High School,65,70
17416,David Sutton,M,12th,Hawkins High School,63,73
17417,Mark Cooper,M,10th,Hawkins High School,95,93
17418,Jose Conrad,M,12th,Hawkins High School,90,75
17419,Thomas Gonzalez,M,11th,Hawkins High School,95,99
17420,Nathan Cook,M,12th,Hawkins High School,71,68
17421,Brad Sanchez,M,11th,Hawkins High School,83,78
17422,Stacey Williams,F,11th,Hawkins High School,76,94
17423,Reginald Jenkins,M,9th,Hawkins High School,84,84
17424,Lauren Hall,F,11th,Hawkins High School,56,66
17425,Marc Keller,M,9th,Hawkins High School,89,75
17426,Jose Evans,M,11th,Hawkins High School,97,96
17427,James Zamora,M,11th,Hawkins High School,65,96
17428,Monica Jackson,F,12th,Hawkins High School,90,66
17429,Molly Young,F,11th,Hawkins High School,90,91
17430,Michelle Taylor,F,12th,Hawkins High School,94,69
17431,James Aguilar,M,10th,Hawkins High School,97,89
17432,Samantha Ramos,F,9th,Hawkins High School,58,85
17433,Jason Lopez,M,10th,Hawkins High School,58,94
17434,Kelly Roberts,F,12th,Hawkins High School,67,69
17435,Bernard Howard,M,12th,Hawkins High School,85,81
17436,William Burch,M,10th,Hawkins High School,81,85
17437,Kara Carney,F,10th,Hawkins High School,91,91
17438,Jeremy Ortiz,M,9th,Hawkins High School,64,84
17439,Jackson Allen,M,9th,Hawkins High School,84,95
17440,Alex Fuller,M,12th,Hawkins High School,61,87
17441,Margaret Smith,F,11th,Hawkins High School,94,67
17442,Heather Johnson,F,9th,Hawkins High School,77,86
17443,Todd Kelly,M,10th,Hawkins High School,78,99
17444,Shawn Fox,M,12th,Hawkins High School,60,82
17445,Stephanie Elliott DDS,F,10th,Hawkins High School,78,99
17446,Matthew Johnson,M,10th,Hawkins High School,96,64
17447,Ashley Harris,F,9th,Hawkins High School,62,91
17448,Christopher Williams,M,10th,Hawkins High School,56,72
17449,Amy Reyes,F,10th,Hawkins High School,81,72
17450,Mr. George Evans,M,11th,Hawkins High School,69,77
17451,Frederick Lang,M,10th,Hawkins High School,84,65
17452,Wendy Young,F,12th,Hawkins High School,56,64
17453,Kaitlyn Peterson,F,11th,Hawkins High School,88,72
17454,Jonathan Deleon,M,12th,Hawkins High School,97,89
17455,Madison Casey,F,10th,Hawkins High School,82,87
17456,April Fisher,F,11th,Hawkins High School,82,98
17457,Sarah Jones,F,9th,Hawkins High School,98,94
17458,Jennifer Howell,F,10th,Hawkins High School,82,72
17459,Robin Wright,F,9th,Hawkins High School,94,85
17460,John Kim,M,12th,Hawkins High School,65,68
17461,Frank Reed,M,11th,Hawkins High School,63,86
17462,Alex Weaver,M,9th,Hawkins High School,97,66
17463,Cheryl Harvey,F,10th,Hawkins High School,87,71
17464,Patricia Wheeler,F,10th,Hawkins High School,59,99
17465,Carlos Robinson,M,9th,Hawkins High School,58,77
17466,April Davidson,F,9th,Hawkins High School,91,76
17467,Judith Gibbs,F,10th,Hawkins High School,86,64
17468,Madison Gallagher,F,12th,Hawkins High School,87,86
17469,Rebekah Reynolds,F,10th,Hawkins High School,73,90
17470,Michael Knox,M,11th,Hawkins High School,92,73
17471,Felicia Taylor,F,10th,Hawkins High School,57,74
17472,Richard Owens,M,10th,Hawkins High School,61,85
17473,Martin Clarke,M,10th,Hawkins High School,66,93
17474,Kelly Davis,F,9th,Hawkins High School,83,85
17475,Michelle Brown,F,9th,Hawkins High School,79,91
17476,Rachel Villegas,F,10th,Hawkins High School,91,77
17477,Morgan Chaney,F,9th,Hawkins High School,88,77
17478,Jonathan Walker,M,9th,Hawkins High School,92,81
17479,Brenda Watson,F,11th,Hawkins High School,80,70
17480,Christopher Thomas,M,9th,Hawkins High School,68,96
17481,Scott Thomas,M,12th,Hawkins High School,96,70
17482,Lee Martin,M,12th,Hawkins High School,69,87
17483,Mary Waters,F,9th,Hawkins High School,76,70
17484,Lauren Frye,F,9th,Hawkins High School,74,74
17485,Willie Gonzales,M,11th,Hawkins High School,97,92
17486,Corey Lopez,M,12th,Hawkins High School,76,98
17487,Jennifer Houston,F,9th,Hawkins High School,84,82
17488,David Smith,M,11th,Hawkins High School,78,83
17489,Taylor Johnson,F,10th,Hawkins High School,99,93
17490,Loretta Hester,F,9th,Hawkins High School,62,81
17491,Benjamin Carlson,M,12th,Hawkins High School,95,78
17492,Craig Graves,M,12th,Hawkins High School,94,83
17493,Brittany Hernandez,F,12th,Hawkins High School,83,78
17494,Christopher Hill,M,11th,Hawkins High School,74,82
17495,Jaime Huff,F,10th,Hawkins High School,77,75
17496,Rebecca Saunders,F,10th,Hawkins High School,90,86
17497,Natalie Flowers,F,9th,Hawkins High School,91,74
17498,Jason Chandler,M,11th,Hawkins High School,74,74
17499,Amber Hall,F,9th,Hawkins High School,95,93
17500,Felicia Kim,F,12th,Hawkins High School,57,72
17501,Michael Anderson III,M,10th,Hawkins High School,60,69
17502,Melvin Munoz,M,10th,Hawkins High School,65,94
17503,Derek White,M,12th,Hawkins High School,67,88
17504,Victoria Smith,F,10th,Hawkins High School,95,91
17505,Stephanie Miller,F,10th,Hawkins High School,86,67
17506,Rachel Sanchez,F,9th,Hawkins High School,85,88
17507,Jocelyn Flores,F,11th,Hawkins High School,82,88
17508,Dawn Miller,F,10th,Hawkins High School,64,85
17509,Desiree Lee,F,10th,Hawkins High School,69,70
17510,Hannah Johnson,F,10th,Hawkins High School,96,95
17511,Ryan Hayes,M,9th,Hawkins High School,96,74
17512,Susan Jordan,F,10th,Hawkins High School,58,78
17513,Michael Mosley,M,10th,Hawkins High School,62,81
17514,Shannon Oliver,F,12th,Hawkins High School,71,98
17515,Brandon Thompson,M,10th,Hawkins High School,76,90
17516,Kim Wiggins,F,11th,Hawkins High School,57,88
17517,Daniel Hernandez,M,10th,Hawkins High School,71,90
17518,Teresa Rogers,F,10th,Hawkins High School,62,68
17519,Aaron Patrick,M,11th,Hawkins High School,88,70
17520,Christina Rodgers,F,10th,Hawkins High School,88,78
17521,Jermaine Williams,M,12th,Hawkins High School,77,64
17522,Cole Fernandez,M,12th,Hawkins High School,90,91
17523,Steven Haynes,M,10th,Hawkins High School,99,80
17524,Molly Robinson,F,11th,Hawkins High School,98,96
17525,Michael Strickland,M,11th,Hawkins High School,58,71
17526,Sheila Miller,F,12th,Hawkins High School,56,91
17527,Andrew Cooper,M,9th,Hawkins High School,98,81
17528,Derrick Summers,M,11th,Hawkins High School,70,77
17529,Zachary Little,M,9th,Hawkins High School,90,70
17530,Jonathan Johnson,M,9th,Hawkins High School,68,64
17531,Catherine Berger,F,10th,Hawkins High School,95,89
17532,Joseph Campbell,M,9th,Hawkins High School,71,66
17533,Ashley Murphy,F,10th,Hawkins High School,98,76
17534,Robert Leonard,M,12th,Hawkins High School,93,74
17535,Marissa Henson,F,9th,Hawkins High School,64,94
17536,Melanie Sandoval,F,11th,Hawkins High School,87,84
17537,Melinda Williams,F,12th,Hawkins High School,74,79
17538,Theresa Lopez,F,9th,Hawkins High School,76,85
17539,Kevin Jacobs,M,12th,Hawkins High School,92,86
17540,Madeline Rhodes,F,9th,Hawkins High School,60,76
17541,Nicholas Taylor,M,11th,Hawkins High School,69,68
17542,Joyce Pacheco,F,11th,Hawkins High School,88,83
17543,Brian Anderson,M,10th,Hawkins High School,67,90
17544,Gina Kelley,F,9th,Hawkins High School,62,82
17545,Shawn Thomas,M,9th,Hawkins High School,65,95
17546,Gabriella Fields,F,9th,Hawkins High School,69,91
17547,Garrett Jones DVM,M,11th,Hawkins High School,86,67
17548,Daniel Cameron,M,11th,Hawkins High School,92,91
17549,Rebecca Holt,F,10th,Hawkins High School,66,72
17550,Peter Schwartz,M,12th,Hawkins High School,55,95
17551,Michele Nelson,F,11th,Hawkins High School,64,83
17552,Melissa Deleon,F,12th,Hawkins High School,63,84
17553,Victoria Steele,F,9th,Hawkins High School,56,75
17554,Robert Martinez,M,12th,Hawkins High School,83,80
17555,James Martin,M,9th,Hawkins High School,68,91
17556,James White,M,10th,Hawkins High School,69,85
17557,James Hall Jr.,M,9th,Hawkins High School,76,99
17558,Robert Koch,M,12th,Hawkins High School,98,86
17559,James Walls,M,11th,Hawkins High School,60,87
17560,Bradley Payne,M,9th,Hawkins High School,56,75
17561,Adam Miller,M,12th,Hawkins High School,98,81
17562,Christopher Lowe,M,12th,Hawkins High School,93,73
17563,Alec Santos,M,12th,Hawkins High School,97,71
17564,Jennifer Jones,F,10th,Hawkins High School,87,92
17565,Elizabeth Smith,F,9th,Hawkins High School,61,95
17566,Rebecca Smith,F,10th,Hawkins High School,65,67
17567,John Williams,M,12th,Hawkins High School,70,74
17568,Lucas Petersen,M,10th,Hawkins High School,70,94
17569,Gavin Reyes,M,11th,Hawkins High School,75,86
17570,Andrew Lopez,M,10th,Hawkins High School,62,84
17571,Daisy Hernandez,F,11th,Hawkins High School,85,83
17572,Alicia Perez,F,10th,Hawkins High School,76,79
17573,Alyssa Hughes,F,11th,Hawkins High School,96,69
17574,Mary Singh,F,11th,Hawkins High School,69,72
17575,Erika Sandoval,F,10th,Hawkins High School,83,95
17576,Katherine Harrison,F,9th,Hawkins High School,78,83
17577,Grant Hale,M,10th,Hawkins High School,99,67
17578,Andrew Hensley,M,10th,Hawkins High School,95,91
17579,Mr. Kevin Elliott,M,11th,Hawkins High School,97,88
17580,Michelle Wagner,F,9th,Hawkins High School,76,89
17581,Danielle Taylor,F,10th,Hawkins High School,69,70
17582,Tracy Thompson,F,12th,Hawkins High School,92,72
17583,Heather Ali,F,12th,Hawkins High School,80,71
17584,Ronald Webb,M,12th,Hawkins High School,80,92
17585,Nicole Stafford,F,10th,Hawkins High School,79,88
17586,Kevin Cook IV,M,9th,Hawkins High School,80,91
17587,Aaron Snyder,M,12th,Hawkins High School,85,71
17588,Michelle Salas,F,10th,Hawkins High School,63,68
17589,Emily Wagner,F,12th,Hawkins High School,63,95
17590,Lonnie Deleon,M,12th,Hawkins High School,63,84
17591,Paul Chen,M,9th,Hawkins High School,69,68
17592,Taylor Carr,F,11th,Hawkins High School,72,85
17593,Charles Smith,M,10th,Hawkins High School,69,78
17594,Matthew Espinoza,M,12th,Hawkins High School,91,99
17595,James Hunt,M,9th,Hawkins High School,63,75
17596,Matthew Jones,M,9th,Hawkins High School,87,69
17597,William Blackburn,M,10th,Hawkins High School,91,66
17598,Andrew Thompson,M,10th,Hawkins High School,97,81
17599,Matthew Chen,M,10th,Hawkins High School,88,64
17600,Victoria Johnson,F,10th,Hawkins High School,92,95
17601,Jesus Rodriguez,M,10th,Hawkins High School,99,94
17602,William Farrell,M,10th,Hawkins High School,90,73
17603,Gabriela White,F,10th,Hawkins High School,91,70
17604,Paul Martinez,M,9th,Hawkins High School,76,92
17605,Mrs. Gina Kidd DVM,F,11th,Hawkins High School,76,99
17606,Michael Mcdaniel,M,12th,Hawkins High School,87,66
17607,Michael Bird,M,10th,Hawkins High School,99,94
17608,Brandon Schwartz,M,10th,Hawkins High School,97,64
17609,Megan Fields,F,11th,Hawkins High School,82,74
17610,Frank Myers,M,11th,Hawkins High School,59,83
17611,Andrew Flores,M,10th,Hawkins High School,72,67
17612,James Walker,M,9th,Hawkins High School,62,95
17613,Harold Morris,M,11th,Hawkins High School,71,73
17614,Antonio Johnson,M,12th,Hawkins High School,94,87
17615,Holly Taylor,F,12th,Hawkins High School,77,72
17616,Paul Daniels,M,12th,Hawkins High School,93,66
17617,Kristina Greene,F,12th,Hawkins High School,56,74
17618,Michael Carter,M,12th,Hawkins High School,56,96
17619,Erika Ryan,F,12th,Hawkins High School,91,72
17620,Lisa Garza,F,10th,Hawkins High School,88,91
17621,Damon Espinoza,M,9th,Hawkins High School,71,89
17622,Julia Cunningham,F,10th,Hawkins High School,68,74
17623,Jacob Diaz,M,12th,Hawkins High School,71,67
17624,Annette White,F,10th,Hawkins High School,68,97
17625,Jose Lee,M,9th,Hawkins High School,58,91
17626,Julie Byrd,F,11th,Hawkins High School,83,95
17627,Timothy Evans,M,10th,Hawkins High School,66,80
17628,Justin Smith,M,9th,Hawkins High School,94,65
17629,Tracy Smith,F,10th,Hawkins High School,99,81
17630,Emily Guzman,F,9th,Hawkins High School,92,66
17631,William Chapman,M,9th,Hawkins High School,86,66
17632,Alexander Powell,M,12th,Hawkins High School,94,68
17633,Christopher Long,M,10th,Hawkins High School,96,97
17634,William Simon,M,9th,Hawkins High School,75,77
17635,Tabitha Bruce,F,11th,Hawkins High School,91,80
17636,Jessica Li,F,10th,Hawkins High School,78,80
17637,Joanna Clayton,F,12th,Hawkins High School,63,82
17638,Steve Lopez,M,9th,Hawkins High School,75,88
17639,Danny Elliott,M,11th,Hawkins High School,94,75
17640,Lisa Phillips,F,11th,Hawkins High School,77,66
17641,Ryan Coleman,M,12th,Hawkins High School,76,67
17642,Lisa Price,F,9th,Hawkins High School,91,85
17643,Johnny Smith,M,10th,Hawkins High School,62,73
17644,Steven Black,M,12th,Hawkins High School,72,96
17645,Felicia Sloan,F,9th,Hawkins High School,95,98
17646,Kathy Richardson,F,11th,Hawkins High School,61,65
17647,Charles Miller,M,10th,Hawkins High School,66,70
17648,Erin Garza,F,11th,Hawkins High School,90,75
17649,April Miller,F,12th,Hawkins High School,77,76
